Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
United Arab Emirates,ARE,2018,2443.3093,58399.496,77912.305,0,0,0,378.81238,2.09697
United Arab Emirates,ARE,2019,2496.2969,56499.97,77061.59,0,0,0,1083.8586,2.0806963
United Arab Emirates,ARE,2020,2367.1982,48326.89,74965.766,440.6284,0,0,1291.0231,2.0667443
United Arab Emirates,ARE,2021,2192.5132,53741.125,74116.75,2827.086,,0,1437.3966,2.046595
United Kingdom,GBR,1965,25176.803,16332.777,158.48494,791.92566,251.47968,0,0,0
United Kingdom,GBR,1966,23816.127,17391.99,153.68681,1051.4207,245.83539,0,0,0
United Kingdom,GBR,1967,22119.445,18583.203,257.07227,1203.5936,263.22614,0,0,0
United Kingdom,GBR,1968,22018.67,19566.984,577.39716,1347.0277,199.49362,0,0,0
United Kingdom,GBR,1969,21364.832,20937.01,1119.9697,1491.1917,173.72546,0,0,0
United Kingdom,GBR,1970,20067.49,22080.52,2125.3684,1326.3114,241.02182,0,0,0
United Kingdom,GBR,1971,17712.697,22107.672,3413.0764,1398.9546,178.50136,0,0,0
United Kingdom,GBR,1972,15464.945,23365.555,4827.7383,1487.0583,177.92366,0,0,0
United Kingdom,GBR,1973,16717.807,23937.715,5213.211,1414.3967,202.05814,0,0,0
United Kingdom,GBR,1974,14700.425,22208.475,6228.033,1696.2891,214.06891,0,0,0
United Kingdom,GBR,1975,14779.628,19411.775,6522.0103,1529.9332,201.69823,0,0,0
United Kingdom,GBR,1976,15041.236,19299.318,6918.274,1823.3997,238.39552,0,0,0
United Kingdom,GBR,1977,15095.573,19467.283,7355.5894,2019.0327,207.87569,0,0,0
United Kingdom,GBR,1978,14707.075,19972.32,7630.325,1878.062,214.0423,0,0,0
United Kingdom,GBR,1979,15802.205,20142.766,8356.256,1931.9155,226.14218,0,0,0
United Kingdom,GBR,1980,14673.173,17205.523,8322.402,1865.0836,207.57497,0,0,0
United Kingdom,GBR,1981,14575.483,15910.215,8424.74,1910.3818,231.70032,0,0,0
United Kingdom,GBR,1982,13580.8,16077.892,8374.61,2210.2908,237.60623,0,0,0
United Kingdom,GBR,1983,13694.603,15446.835,8721.633,2507.3875,237.38972,0,0,0
United Kingdom,GBR,1984,9719.583,18965.45,8912.634,2707.6355,237.11008,0,0.05303328,0
United Kingdom,GBR,1985,12910.373,16456.826,9572.676,3060.5344,206.42477,0,0.05296326,0
United Kingdom,GBR,1986,13923.544,16471.498,9718.473,2955.4282,248.57787,0,0.052889615,0
United Kingdom,GBR,1987,14237.9,15988.531,9962.988,2758.2048,217.86247,0,0,0
United Kingdom,GBR,1988,13790.354,16970.29,9468.973,3161.527,253.60909,0,0.05267534,0
United Kingdom,GBR,1989,13245.413,17310.191,9233.726,3566.2266,247.03532,0.46623915,0,0
United Kingdom,GBR,1990,13202.315,17491.93,9591.575,3261.0085,264.4885,0.46514428,0,33.244194
United Kingdom,GBR,1991,13190.321,17365.162,10334.293,3489.692,233.82397,0.4639359,0,38.28344
United Kingdom,GBR,1992,12369.904,17513.418,10257.833,3789.6692,275.07407,1.6967804,0,51.85527
United Kingdom,GBR,1993,10746.068,17559.12,11661.782,4398.12,220.72472,11.130874,0,66.33875
United Kingdom,GBR,1994,10009.473,17334.1,11979.609,4334.993,261.8546,17.602982,0,83.88486
United Kingdom,GBR,1995,9527.185,17088.684,12740.923,4357.5884,237.45602,20.009192,0,90.45899
United Kingdom,GBR,1996,8884.11,17469.46,14804.781,4625.2915,172.90051,24.845833,0,99.18719
United Kingdom,GBR,1997,7899.9883,16917.424,15179.047,4780.9414,223.16386,33.85932,0,115.62043
United Kingdom,GBR,1998,7678.0303,16796.736,15732.91,4830.612,258.95218,44.37635,0,144.98618
United Kingdom,GBR,1999,6803.372,16506.604,16694.354,4603.7383,269.07562,42.86573,0.05021632,186.68626
United Kingdom,GBR,2000,7258.2407,16182.394,17220.328,4101.388,255.53922,47.532875,0.050033,210.56055
United Kingdom,GBR,2001,7658.317,15998.068,17067.143,4298.0312,201.57878,47.97544,0.09965625,244.49861
United Kingdom,GBR,2002,6996.945,15863.115,16769.1,4145.4272,235.42604,61.91172,0.14741637,273.21252
United Kingdom,GBR,2003,7429.1675,15974.383,16732.525,4137.6367,156.92812,62.621494,0.14575814,330.39023
United Kingdom,GBR,2004,7098.6826,16301.915,16999.158,3687.1758,232.68355,93.13182,0.1921429,391.81165
United Kingdom,GBR,2005,7208.9355,16772.85,16459.162,3713.975,233.44528,138.08783,0.3795172,481.19577
United Kingdom,GBR,2006,7829.176,16510.775,15502.385,3388.172,214.95569,198.23027,0.5147621,487.0388
United Kingdom,GBR,2007,7287.662,15860.193,15556.555,2791.6672,234.35411,243.42459,0.64620024,485.8861
United Kingdom,GBR,2008,6708.6045,15372.72,15845.338,2292.2598,233.98976,323.0156,0.77371955,498.88876
United Kingdom,GBR,2009,5566.6606,14493.015,14655.967,2974.9858,234.56306,416.41504,0.8973599,549.5251
United Kingdom,GBR,2010,5731.1997,14152.12,15693.558,2637.1064,158.82948,454.8852,1.781264,623.7392
United Kingdom,GBR,2011,5779.3125,13798.857,12944.101,2885.3708,248.10358,695.82635,10.621299,671.5563
United Kingdom,GBR,2012,7100.6284,13290.99,12051.445,2903.15,228.13686,852.8539,58.172802,737.30817
United Kingdom,GBR,2013,6687.121,12969.564,11869.833,2871.7192,199.27089,1203.5978,85.203865,898.7939
United Kingdom,GBR,2014,5342.343,12861.171,10815.457,2558.4795,246.25438,1336.6687,169.55779,1114.833
United Kingdom,GBR,2015,4114.3013,13129.239,11045.789,2787.0388,260.00052,1662.8556,311.0156,1431.9897
United Kingdom,GBR,2016,1963.1869,13468.115,12287.471,2806.408,218.98122,1515.1453,424.3748,1461.8082
United Kingdom,GBR,2017,1594.5707,13405.74,11889.705,2718.8845,236.93953,1999.6946,462.26596,1541.3065
United Kingdom,GBR,2018,1327.2815,13149.466,11826.357,2486.5051,216.78023,2266.374,504.5253,1680.6547
United Kingdom,GBR,2019,904.9168,12743.911,11633.305,2128.157,230.77261,2518.2039,496.57736,1783.9713
United Kingdom,GBR,2020,846.4525,9746.743,10890.352,1889.5197,264.5069,2951.7256,515.314,1871.8422
United Kingdom,GBR,2021,868.3449,10304.604,11436.735,1711.7915,195.0382,2506.9429,481.65128,1898.165
United States,USA,1965,16996.248,33813.21,21924.797,57.574333,3101.4973,0,0,223.9685
United States,USA,1966,17624.09,35089.457,23368.258,85.9464,3081.9385,0,0,233.63017
United States,USA,1967,17117.117,36065.156,24425.271,117.99333,3467.2366,0,0,231.21718
United States,USA,1968,17538.654,38100.695,25884.982,191.1717,3446.609,0,0,252.68394
United States,USA,1969,17422.668,39582.86,27565.578,210.25276,3826.3223,0,0,260.62305
United States,USA,1970,17045.314,40813.953,28696.182,325.10022,3741.728,0,0,257.7218
United States,USA,1971,15914.611,41702.086,29207.959,560.9089,3967.5737,0,0,259.88632
United States,USA,1972,16383.022,44435.703,29170.783,787.1945,4015.6238,0,0,287.74548
United States,USA,1973,17420.32,46572.92,28642.238,1202.7184,3968.2263,0,0,304.25842
United States,USA,1974,16846.336,44302.355,27390.59,1626.685,4341.7725,0,0,306.85922
United States,USA,1975,16687.014,42834.492,24903.768,2438.761,4285.769,0,0,292.73657
United States,USA,1976,17733.584,45621.01,25162.418,2676.4146,4018.3884,0,0,331.41595
United States,USA,1977,17992.035,47677.574,24401.293,3478.285,3100.0068,0,0,342.5339
United States,USA,1978,17590.195,48197.836,24212.178,3789.1094,3885.922,0,0,356.46912
United States,USA,1979,18993.129,46528.57,24724.76,3456.862,3835.1438,0,0,366.34958
United States,USA,1980,19243.434,42365.65,23919.443,3361.3267,3737.0132,0,0,372.84973
United States,USA,1981,19627.102,39054.28,23082.37,3609.2292,3492.3667,0,0,377.88797
United States,USA,1982,18709.516,36624.91,21235.436,3704.3782,4092.153,0,0,361.76172
United States,USA,1983,19207.828,36075.684,19715.424,3807.3352,4346.83,0.034603164,0.038461357,403.1173
United States,USA,1984,20418.592,36832.297,20843.105,4204.195,4161.5645,0.08329766,0.06730642,475.7458
United States,USA,1985,20694.791,36319.695,19858.033,4873.6904,3611.3499,0.073240496,0.13502358,479.24194
United States,USA,1986,20233.012,37705.715,18425.13,5206.7627,3697.2822,0.052628748,0.17646067,503.9522
United States,USA,1987,20903.904,38115.62,19398.299,5669.418,3148.7812,0.044124216,0.1307177,551.0608
United States,USA,1988,21656.656,39295.76,20083.64,6496.38,2787.3088,0.010742504,0.112125605,542.6806
United States,USA,1989,21674.9,38854.344,21106.895,6454.708,3316.362,25.753284,3.055713,614.41815
United States,USA,1990,21516.92,37515.21,20842.193,6945.251,3483.7896,33.57395,4.4196234,716.1267
United States,USA,1991,21019.277,36208.07,21004.803,7273.189,3377.4019,35.03762,5.6216707,744.68225
United States,USA,1992,20864.207,36435.29,21410.805,7242.85,2913.538,33.7988,4.7377176,787.2188
United States,USA,1993,21340.355,36231.754,21637.777,7044.032,3190.9065,34.69351,5.429515,801.33496
United States,USA,1994,21134.967,36678.29,21851.535,7293.5396,2923.9297,39.25681,5.6583376,785.508
United States,USA,1995,21053.383,36127.03,22509.285,7571.1514,3464.0957,35.576126,5.7264314,741.39795
United States,USA,1996,21738.441,36980.363,22636.625,7492.3247,3820.6687,35.91177,5.9510536,749.4413
United States,USA,1997,21919.523,37004.176,22486.852,6893.18,3864.267,36.053806,5.7826796,751.16187
United States,USA,1998,21858.496,37163.926,21831.135,7295.1304,3452.8413,32.76351,5.6244197,739.3816
United States,USA,1999,21563.367,37742.793,21644.078,7791.3145,3353.3662,48.015392,5.49009,740.2877
United States,USA,2000,22261.219,37727.297,22251.908,7973.734,2856.0781,59.1585,5.4293346,734.0129
United States,USA,2001,21372.84,37260.76,21040.982,7991.941,2163.588,70.03448,5.910669,728.41077
United States,USA,2002,21149.467,36907.938,21505.484,7975.9834,2613.3096,105.87023,6.0896907,774.0495
United States,USA,2003,21347.74,37112.05,20686.01,7685.389,2689.5322,112.578705,6.0835233,760.8566
United States,USA,2004,21279.223,38094.734,20569.215,7808.2427,2573.8953,140.05553,6.8439846,758.66327
United States,USA,2005,21381.55,37777.85,20050.79,7619.4175,2570.0242,173.54012,7.2240705,757.5525
United States,USA,2006,20849.436,36933.43,19568.7,7548.15,2710.525,254.94672,7.8259172,754.66266
United States,USA,2007,20921.512,36340.2,20616.082,7608.0815,2270.0295,325.01218,10.231125,754.5303
United States,USA,2008,20389.79,33607.67,20572.512,7485.8174,2307.7778,514.05817,15.0117,742.7282
United States,USA,2009,17770.38,31561.959,20019.578,7304.434,2457.9712,675.58777,18.792004,730.7564
United States,USA,2010,18640.299,31785.902,20829.986,7270.414,2294.7478,852.7734,26.874617,742.78424
United States,USA,2011,17437.016,30886.521,20970.367,7015.2407,2778.155,1066.8984,41.650124,742.65814
United States,USA,2012,15279.911,29914.88,21731.246,6729.0547,2372.8706,1231.7151,78.252975,747.5859
United States,USA,2013,15725.304,30144.963,22137.69,6801.1577,2274.628,1446.7435,136.87624,776.2701
United States,USA,2014,15560.023,30100.135,22428.084,6773.8657,2151.4917,1543.6039,245.77982,802.60504
United States,USA,2015,13336.334,30469.75,22907.014,6680.254,2044.5948,1598.1985,327.08347,792.0801
United States,USA,2016,12104.576,30443.965,22893.508,6658.2866,2157.956,1875.8756,453.41486,775.29193
United States,USA,2017,11681.913,30497.4,22438.203,6561.251,2395.1155,2072.855,629.8951,769.0079
United States,USA,2018,11108.142,31010.205,24740.016,6493.9307,2306.1858,2193.9258,751.2297,754.014
United States,USA,2019,9423.495,30760.773,25445.457,6446.32,2250.7944,2356.4758,851.32825,701.2236
United States,USA,2020,7608.9956,26886.775,24763.275,6237.399,2210.689,2668.5793,1032.2583,672.6274
United States,USA,2021,8713.854,29119.018,24531.846,6103.1245,2000.8796,2978.5544,1283.94,680.52716
Upper-middle-income countries,,1965,4251.8066,2541.3713,1210.0454,4.234498,361.14993,0,0,0.25604084
Upper-middle-income countries,,1966,4329.6543,2688.5046,1309.8751,4.5865607,388.81757,0,0,0.30501366
Upper-middle-income countries,,1967,4170.8633,2831.3733,1392.8716,4.897302,374.53268,0,0,0.42288482
Upper-middle-income countries,,1968,4065.8035,2984.6233,1466.6882,6.6532617,417.3776,0,0,0.42759293
Upper-middle-income countries,,1969,4215.422,3146.4373,1554.7395,7.532523,443.1995,0,0,0.41521975
Upper-middle-income countries,,1970,4419.6553,3390.233,1659.5787,8.890786,476.9628,0,0,1.6796097
Upper-middle-income countries,,1971,4595.294,3602.558,1770.8467,10.671895,491.98315,0,0,2.4099486
Upper-middle-income countries,,1972,4667.7793,3851.9414,1829.1746,19.068298,509.48798,0,0,2.6061103
Upper-middle-income countries,,1973,4646.517,4142.9307,1950.8197,27.186329,527.3424,0,0,2.9513412
Upper-middle-income countries,,1974,4577.467,4413.354,2033.8685,43.64264,571.7935,0,0,3.6275687
Upper-middle-income countries,,1975,4789.086,4569.088,2179.0315,61.643894,575.50745,0,0,4.254458
Upper-middle-income countries,,1976,4756.553,4741.5938,2358.1523,82.24488,615.1345,0,0,4.1451306
Upper-middle-income countries,,1977,4917.9727,4880.115,2487.0867,103.65068,657.87085,0,0,4.6981335
Upper-middle-income countries,,1978,5021.461,5136.4214,2635.627,106.81819,703.44275,0,0,4.874926
Upper-middle-income countries,,1979,5061.674,5178.5977,2754.2014,117.58898,747.83344,0,0,6.375446
Upper-middle-income countries,,1980,5023.618,5205.906,2801.4111,139.29956,805.7191,0,0,6.018905
Upper-middle-income countries,,1981,4976.5503,5111.0493,2900.9045,164.69319,833.9016,0,0,6.0164666
Upper-middle-income countries,,1982,5091.8965,5014.1963,3071.2932,184.63948,837.5268,0,0,7.0438085
Upper-middle-income countries,,1983,5197.8154,4884.139,3220.7058,204.5892,861.97736,0,0,8.548103
Upper-middle-income countries,,1984,5337.303,4856.3228,3426.121,264.18335,933.96826,0,0,8.286664
Upper-middle-income countries,,1985,4885.191,4113.532,2776.2026,197.87894,898.39075,0,0,8.923366
Upper-middle-income countries,,1986,4986.503,4180.2314,2820.3015,202.32376,897.2621,0,0,11.718972
Upper-middle-income countries,,1987,5182.8784,4229.2944,2912.9138,227.14687,911.0956,0,0,13.661934
Upper-middle-income countries,,1988,5325.682,4236.165,3021.0032,248.49358,949.86957,0,0,13.469154
Upper-middle-income countries,,1989,5326.109,4259.998,3038.0466,246.80444,944.8168,0,0,13.38043
Upper-middle-income countries,,1990,5158.1123,4245.0176,3018.546,220.69144,965.40857,0.0060225497,0.004478306,14.799394
Upper-middle-income countries,,1991,5135.9937,4172.662,3027.6265,220.9247,966.29236,0.014861889,0.0058949394,15.935664
Upper-middle-income countries,,1992,5173.1426,4164.689,2924.6,214.64629,980.6333,0.19256659,0.008722892,18.140644
Upper-middle-income countries,,1993,5222.1426,4009.5232,2876.7285,214.86372,1052.1835,0.30670336,0.011518283,18.242523
Upper-middle-income countries,,1994,5310.2646,3914.5386,2719.2292,205.64377,1082.1031,0.553615,0.014230848,18.942316
Upper-middle-income countries,,1995,5270.4536,3864.0352,2660.663,215.09503,1142.5724,0.8783147,0.016907878,23.759407
Upper-middle-income countries,,1996,5389.8,3874.752,2706.5127,231.01726,1125.0029,0.15629199,0.020942176,22.979015
Upper-middle-income countries,,1997,5220.41,4024.284,2543.5376,239.72682,1144.065,0.3170111,0.023519516,25.434439
Upper-middle-income countries,,1998,5082.536,3942.9404,2622.2354,228.58133,1154.3938,0.5678753,0.028820269,25.568705
Upper-middle-income countries,,1999,5137.6772,3929.6077,2638.8567,250.27544,1141.9839,0.74619085,0.032676347,26.54889
Upper-middle-income countries,,2000,5181.7837,4037.1812,2714.5542,264.7804,1191.0789,0.91834795,0.054185275,27.676487
Upper-middle-income countries,,2001,5335.9946,4042.0623,2771.1484,280.91235,1208.3945,1.1807983,0.06980996,29.087902
Upper-middle-income countries,,2002,5684.0386,4084.7542,2810.8865,294.18167,1231.4045,1.3739052,0.09582235,30.635897
Upper-middle-income countries,,2003,6523.9136,4249.759,2947.0889,322.47073,1218.3798,1.5927594,0.11940746,35.10586
Upper-middle-income countries,,2004,7350.036,4555.7656,3086.2246,317.59277,1358.1266,1.9929994,0.13837183,37.029903
Upper-middle-income countries,,2005,8233.862,4579.8794,3222.049,320.48138,1417.9283,2.847385,0.15044795,43.851357
Upper-middle-income countries,,2006,8908.531,4718.694,3413.5505,331.8908,1484.5862,5.3317666,0.19873756,47.51763
Upper-middle-income countries,,2007,9543.529,4826.316,3530.0479,335.81714,1536.7017,8.476902,0.22277515,57.44228
Upper-middle-income countries,,2008,9701.569,4867.1323,3587.1357,350.65576,1691.6846,18.88313,0.27982518,65.80569
Upper-middle-income countries,,2009,9927.171,4840.768,3476.9858,348.56317,1661.7805,37.2988,0.44981384,79.28419
Upper-middle-income countries,,2010,10217.908,5185.992,3734.3022,352.8138,1794.0006,66.721214,0.9833855,98.877426
Upper-middle-income countries,,2011,10952.325,5359.334,3937.9998,370.2766,1774.4326,99.05543,3.3984857,104.3885
Upper-middle-income countries,,2012,11003.013,5548.439,4042.7122,380.38818,1930.5907,139.2644,5.8881555,112.011665
Upper-middle-income countries,,2013,11029.777,5664.2593,4122.6226,385.66632,1948.3734,183.82462,13.720187,129.92673
Upper-middle-income countries,,2014,10967.431,5754.139,4190.5254,410.3532,2054.697,216.82283,33.27028,151.9459
Upper-middle-income countries,,2015,10685.28,5848.338,4177.5415,460.76053,2087.0232,263.68167,53.661987,166.85042
Upper-middle-income countries,,2016,10549.661,5939.6094,4247.2036,503.43283,2155.0132,339.8235,85.32795,181.81114
Upper-middle-income countries,,2017,10524.66,6044.1587,4435.258,536.3608,2146.3386,419.1602,145.94817,208.7919
Upper-middle-income countries,,2018,10530.149,6160.631,4699.934,579.7982,2192.0803,490.8739,218.77371,234.637
Upper-middle-income countries,,2019,10540.852,6251.547,4745.6055,634.6083,2276.4011,548.3079,278.42545,262.82132
Upper-middle-income countries,,2020,10459.603,5903.7656,4664.6445,654.85504,2305.26,621.11115,326.79062,297.64398
Upper-middle-income countries,,2021,10871.563,6266.006,5156.319,700.7811,2237.8052,841.13824,404.61526,340.02155
Uzbekistan,UZB,1985,958.03406,6770.069,17238.28,0,889.13965,,,
Uzbekistan,UZB,1986,1055.5365,6716.0195,16173.123,0,735.78564,,,
Uzbekistan,UZB,1987,855.7681,6624.3433,16474.857,0,1049.4407,,,
Uzbekistan,UZB,1988,916.23303,6677.482,15809.865,0,1080.785,,,
Uzbekistan,UZB,1989,1007.00806,6586.4224,16292.867,0,809.32623,,,
Uzbekistan,UZB,1990,1031.3043,6384.546,16941.4,0,955.24384,0,0,0
Uzbekistan,UZB,1991,921.54736,5980.544,16673.1,0,846.22473,0,0,0
Uzbekistan,UZB,1992,707.83234,4675.3276,16357.786,0,860.32605,0,0,0
Uzbekistan,UZB,1993,562.81714,4784.5117,17428.06,0,985.131,0,0,0
Uzbekistan,UZB,1994,556.37317,3990.978,17332.13,0,937.7561,0,0,0
Uzbekistan,UZB,1995,450.5184,3426.6401,17406.88,0,794.6531,0,0,0
Uzbekistan,UZB,1996,413.00995,3330.0864,17784.934,0,822.2284,0,0,0
Uzbekistan,UZB,1997,403.25272,3472.902,17143.959,0,715.4299,0,0,0
Uzbekistan,UZB,1998,398.03812,3312.0908,16943.205,0,701.9212,0,0,0
Uzbekistan,UZB,1999,392.3056,3433.3738,19357.418,0,684.119,0,0,0
Uzbekistan,UZB,2000,441.45535,3387.052,19527.598,,697.4424,0,0,0
Uzbekistan,UZB,2001,365.31326,3328.8704,19430.36,,700.1094,0,0,0
Uzbekistan,UZB,2002,384.0248,3270.3418,19751.188,,705.88715,0,0,0
Uzbekistan,UZB,2003,295.76242,3149.1309,17581.121,,800.97614,0,0,0
Uzbekistan,UZB,2004,394.67657,2837.2874,17540.406,,713.23895,0,0,0
Uzbekistan,UZB,2005,369.96542,2402.8123,17657.441,,740.8791,0,0,0
Uzbekistan,UZB,2006,397.15573,2469.183,16081.686,,618.15045,0,0,0
Uzbekistan,UZB,2007,337.25314,2507.63,17149.725,,668.564,0,0,0
Uzbekistan,UZB,2008,419.4989,2305.4153,15916.223,,444.50223,0,0,0
Uzbekistan,UZB,2009,393.09286,1960.7819,15646.523,,642.7895,0,0,0
Uzbekistan,UZB,2010,322.6034,2054.5293,15392.34,,794.6332,0,0,0
Uzbekistan,UZB,2011,340.0921,2055.766,16297.494,,543.16833,0,0,0
Uzbekistan,UZB,2012,453.25342,1691.0514,15672.442,,590.615,0,0,0
Uzbekistan,UZB,2013,666.46643,1561.047,15402.843,,570.3115,0,0,0
Uzbekistan,UZB,2014,603.56464,1419.1373,15945.488,,550.33484,0,0,0
Uzbekistan,UZB,2015,477.71246,1410.7554,14974.232,,523.85565,0,0,0
Uzbekistan,UZB,2016,555.2494,1460.3396,13774.869,,583.84393,0,0.39476168,0
Uzbekistan,UZB,2017,516.24274,1447.4854,14018.212,,660.58514,0,0.5243276,0
Uzbekistan,UZB,2018,728.0319,1554.6805,13682.038,,480.82742,0,0.5564188,0
Uzbekistan,UZB,2019,634.16583,1536.1044,13524.053,,516.5388,1.2389717,0.54583585,0
Uzbekistan,UZB,2020,854.8139,1302.0005,12991.311,,391.6104,0,0.5360576,0
Uzbekistan,UZB,2021,599.04083,1397.1016,13622.497,,421.45563,0.01890895,3.7980092,0
Venezuela,VEN,1965,24.008726,11562.974,7760.0312,0,417.84247,0,0,0
Venezuela,VEN,1966,24.396921,10998.773,7874.8027,0,412.05954,0,0,0
Venezuela,VEN,1967,24.74743,10866.02,8354.913,0,467.90833,0,0,0
Venezuela,VEN,1968,25.063122,11466.0625,8354.651,0,761.36707,0,0,0
Venezuela,VEN,1969,25.348433,10979.381,8333.569,0,856.64435,0,0,0
Venezuela,VEN,1970,24.580215,11138.221,7536.5415,0,1068.6902,0,0,0
Venezuela,VEN,1971,141.76155,10907.108,7085.3823,0,1361.5762,0,0,0
Venezuela,VEN,1972,144.94174,11545.106,6834.8735,0,1475.8436,0,0,0
Venezuela,VEN,1973,254.98682,12305.04,8173.476,0,1481.492,0,0,0
Venezuela,VEN,1974,185.42426,11959.442,8387.3125,0,1780.9568,0,0,0
Venezuela,VEN,1975,222.34123,12387.762,7922.0776,0,2004.2567,0,0,0
Venezuela,VEN,1976,141.64711,11947.883,9538.748,0,2305.6729,0,0,0
Venezuela,VEN,1977,213.22774,13008.283,10114.605,0,2575.3813,0,0,0
Venezuela,VEN,1978,63.826412,13228.039,9916.893,0,2516.5237,0,0,0
Venezuela,VEN,1979,129.31433,13794.058,10794.873,0,2847.3115,0,0,0
Venezuela,VEN,1980,119.75188,16234.096,10804.489,0,2835.7888,0,0,0
Venezuela,VEN,1981,115.070465,16730.48,10565.576,0,2852.911,0,0,0
Venezuela,VEN,1982,63.906315,16089.458,10969.705,0,2909.584,0,0,0
Venezuela,VEN,1983,87.05311,15294.918,10515.335,0,3235.2136,0,0,0
Venezuela,VEN,1984,92.746445,13976.87,11327.038,0,3530.79,0,0,0
Venezuela,VEN,1985,119.63342,13929.648,11051.006,0,3848.3333,0,0,0
Venezuela,VEN,1986,129.61542,14154.681,11853.922,0,4165.244,0,0,0
Venezuela,VEN,1987,165.92203,13108.31,11256.452,0,4975.946,0,0,0
Venezuela,VEN,1988,117.58126,13231.628,11234.153,0,5379.454,0,0,0
Venezuela,VEN,1989,314.90533,12586.712,11251.28,0,5318.049,0,0,0
Venezuela,VEN,1990,272.5085,12404.557,12344.805,0,5536.968,0,0,0
Venezuela,VEN,1991,0,11510.75,12019.66,0,6511.8574,0,0,0
Venezuela,VEN,1992,2.050652,13422.098,11591.465,0,6752.499,0,0,0
Venezuela,VEN,1993,15.638795,11854.392,12230.81,0,6630.9883,0,0,0
Venezuela,VEN,1994,29.816051,12944.922,12656.54,0,7007.413,0,0,0
Venezuela,VEN,1995,2.688216,12210.433,13808.166,0,6881.762,0,0,0
Venezuela,VEN,1996,8.2747135,9721.587,14620.434,0,7054.0576,0,0,0
Venezuela,VEN,1997,17.32064,10305.027,14854.568,0,7350.6416,0,0,0
Venezuela,VEN,1998,17.699467,11237.002,15270.884,0,7287.2285,0,0,0
Venezuela,VEN,1999,17.711672,12997.239,12694.6,0,7476.6895,0,0,0
Venezuela,VEN,2000,62.907814,13135.537,12688.709,0,7612.3823,0,0,0
Venezuela,VEN,2001,22.862951,13809.428,13202.552,0,7136.7104,0,0,0
Venezuela,VEN,2002,8.378986,14634.126,12451.659,0,6859.9893,0,0,0
Venezuela,VEN,2003,19.428873,13487.677,10859.749,0,6809.0176,0,0,0
Venezuela,VEN,2004,0,13565.673,12021.821,0,7699.4053,0,0,0
Venezuela,VEN,2005,16.235643,14031.682,11412.25,0,8276.949,0,0,0
Venezuela,VEN,2006,106.1952,13480.209,12893.85,0,8547.457,0,0,0
Venezuela,VEN,2007,58.604424,14304.28,13539.301,0,8530.028,0,0,0
Venezuela,VEN,2008,58.659103,13955.939,12493.649,0,8723.052,0,0,0
Venezuela,VEN,2009,97.40407,14021.271,12078.852,0,8462.482,0,0,0
Venezuela,VEN,2010,80.71613,14577.166,10888.66,0,7409.893,0,0.23797064,0
Venezuela,VEN,2011,81.99313,13914.528,11453.88,0,7884.035,0,0.28258792,0
